bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,320015.0,337698.0,353352.0,375160.0,399479.0,425830.0,459174.0,496908.0,535933.0,579808.0,627193.0,378178.0,336043.0,358334.0,384487.0,411234.0,442312.0,474770.0,512618.0,552799.0,598023.0,644640.0,697211.0,752450.0,668184.0,692059.0,472764.0,503777.0,544813.0,587586.0,635593.0,684844.0,701300.0,735408.0,771094.0,809599.0,709838.0,726826.0,741052.0,593994.0,621473.0,651485.0,683427.0,715757.0,751065.0,579438.0,607312.0,526341.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,6.0
timestamp,1541185151,1541185152,1541185153,1541185154,1541185155,1541185156,1541185157,1541185158,1541185159,1541185160,1541185161,1541185162,1541185163,1541185164,1541185165,1541185166,1541185167,1541185168,1541185169,1541185170,1541185171,1541185172,1541185173,1541185174,1541185175,1541185176,1541185177,1541185178,1541185179,1541185180,1541185181,1541185182,1541185183,1541185184,1541185185,1541185186,1541185187,1541185188,1541185189,1541185190,1541185191,1541185192,1541185193,1541185194,1541185195,1541185196,1541185197,1541185198
audio_bitsReceivedPerSecond,0.0,509966.5551839465,500920.5921938089,356496.0,358784.0,424488.0,449608.0,498125.87412587414,509597.5975975976,546877.1228771228,492620.6206206206,505208.0,403728.0,348480.0,272943.05694305693,297729.7297297297,320664.0,339704.0,371576.0,416016.0,429978.021978022,459824.0,521057.05705705704,540531.4685314685,542086.0860860861,614585.4145854146,559480.0,540804.8048048049,395268.7312687313,432456.45645645645,443828.1718281718,486624.0,611755.7557557557,508251.7482517483,558558.5585585586,591992.007992008,627584.0,704672.6726726727,588623.3766233766,589865.5097613883,504336.0,480687.31268731266,550486.4864864865,532883.1168831169,528464.4644644645,433670.3296703297,462568.0,277853.8538538538
audio_bitsSentPerSecond,0.0,382976.5886287625,388242.2611036339,376680.0,422904.0,458312.0,507440.0,489942.05794205796,585569.5695695695,598857.1428571428,607287.2872872873,639488.0,414552.0,372856.0,406249.7502497503,435211.2112112112,505080.0,460104.0,541576.0,591016.0,580947.052947053,709552.0,669973.973973974,693138.8611388612,765621.6216216217,762957.0429570429,683184.0,541685.6856856857,619700.2997002997,608120.1201201201,609206.7932067933,728648.0,784752.7527527527,685058.9410589411,756620.6206206207,793982.017982018,916712.0,753457.4574574574,884883.1168831169,745127.9826464208,676368.0,767424.5754245755,708532.5325325326,711608.3916083917,738690.6906906907,673438.5614385614,730536.0,585785.7857857858
audio_packetsSentPerSecond,0.0,187.29096989966555,201.8842530282638,196.0,195.0,202.0,201.0,199.8001998001998,209.2092092092092,211.78821178821178,214.21421421421422,211.0,200.0,195.0,196.8031968031968,197.1971971971972,204.0,196.0,203.0,210.0,206.7932067932068,214.0,210.21021021021022,216.78321678321677,226.22622622622623,225.77422577422578,214.0,204.20420420420422,210.78921078921078,211.2112112112112,211.78821178821178,217.0,227.22722722722722,216.78321678321677,226.22622622622623,223.7762237762238,239.0,228.22822822822823,239.33209647495363,219.0889370932755,215.0,219.78021978021977,218.21821821821823,218.78121878121877,221.2212212212212,211.78821178821178,215.0,200.20020020020021
audio_googLocalAddress,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455,35.204.137.161:49455
audio_googRemoteAddress,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000
audio_googRtt,29.0,25.0,25.0,22.0,22.0,22.0,20.0,20.0,18.0,18.0,18.0,36.0,36.0,30.0,30.0,30.0,26.0,26.0,23.0,23.0,23.0,21.0,21.0,19.0,19.0,19.0,56.0,56.0,45.0,45.0,45.0,37.0,37.0,31.0,31.0,31.0,27.0,27.0,27.0,27.0,27.0,24.0,24.0,22.0,22.0,22.0,20.0,20.0
